Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000019082,158.36780740917607,0.10717713127030513,0.21225126891417725,0.5049540189728697,0.6135911317591173,0.9342732006539638
ENSMUSG00000019087,775.7299071674094,0.04175336840802433,0.1353410203073151,0.30850490348909826,0.7576981696424255,0.9657063274011125
ENSMUSG00000019088,47.53327172856873,-0.39484528695857807,0.32048749075281974,-1.232014660014009,0.21794360792129552,0.768626737646178
ENSMUSG00000019102,2.7949864877971446,-0.5781955418345293,1.262524948290521,-0.4579676168913852,0.6469757067546558,
ENSMUSG00000019122,85.19142672242207,-0.5786278319206237,0.23995504264994982,-2.411401008832872,0.015891365105249328,0.30293273833912066
ENSMUSG00000019124,11.240296962459844,-0.3472437273049024,0.6776546374902009,-0.5124199084521481,0.6083571606224933,0.9323631767582551
ENSMUSG00000019132,1035.171290011918,-0.062732108174247,0.12755305030513409,-0.491811901198587,0.6228523224160061,0.937882569987115
ENSMUSG00000019139,156.83290082166423,0.08137418799131878,0.1957652789872368,0.4156722193654375,0.6776498723248776,0.9520895236221725
ENSMUSG00000019143,82.80426935540511,0.17522181570811576,0.24775247937062456,0.7072454578587415,0.47941395368199635,0.8960072509265525
ENSMUSG00000019146,0.40735009376928955,0.16935756231441795,3.520052394228222,0.048112227702096444,0.9616268011949334,
ENSMUSG00000019158,100.46554126499196,-0.4779935846940128,0.22512264151822337,-2.1232586001587044,0.033732187839672835,0.40484502095384345
ENSMUSG00000019173,427.084746112949,-0.0939489450264159,0.16193942503009337,-0.5801486883688594,0.561814352649238,0.9244338871207357
ENSMUSG00000019178,1.00900163279109,-2.2345903737188766,2.361019848585582,-0.9464513290972774,0.34391843561695357,
ENSMUSG00000019179,765.3905467345044,-0.012925123601753725,0.13686494287441012,-0.09443706569631981,0.9247619731910401,0.9917549475495572
ENSMUSG00000019188,1715.0987273044195,-0.1237815258010575,0.12150899104350309,-1.0187026057745867,0.3083441751337509,0.8312116208818975
ENSMUSG00000019189,342.3940327228113,-0.1412293961652532,0.17566581365040612,-0.8039663109767898,0.42141643160798303,0.878489701937562
ENSMUSG00000019194,77.71417200141987,-0.17179539971582222,0.2633754594216292,-0.6522832464842541,0.5142184657618206,0.9083261376059334
ENSMUSG00000019210,404.8449441440189,-0.20143340149210567,0.1474731103330275,-1.3658991868905708,0.1719706080022031,0.7197071725469505
ENSMUSG00000019214,5.977405020245935,1.6507034554289295,0.9113935623745639,1.811186213701304,0.07011203152806599,0.5423939193675986
ENSMUSG00000019230,0.0,,,,,
ENSMUSG00000019232,0.0,,,,,
ENSMUSG00000019235,6.9913428392479675,-0.8920514365991338,0.8668493268552121,-1.029073229871852,0.3034452646347565,0.8289041190122165
ENSMUSG00000019254,279.01396548302864,-0.1745928352921462,0.16722824669067027,-1.044039142592331,0.29646728022709157,0.825226452506875
ENSMUSG00000019256,81.65065977474553,0.38491082016028283,0.2475428526567711,1.5549260098976818,0.11996369197713906,0.6425242531330714
ENSMUSG00000019261,25.925671558700802,0.6455870045602295,0.504890370663936,1.2786676911886357,0.20101410169487066,0.7510735262031566
ENSMUSG00000019278,162.79580644702438,-0.17048093327296937,0.19384023401005193,-0.879491990626305,0.37913457393857186,0.8614208860850509
ENSMUSG00000019295,128.5032070555288,0.08915664121044405,0.21239699025240585,0.4197641459254819,0.6746577596081761,0.9515337551097341
ENSMUSG00000019297,116.0072120615718,0.0068333778032602915,0.21901219370052513,0.031200901136144855,0.9751093212628337,0.997001260397185
ENSMUSG00000019301,1.233292590439386,0.21610415005839742,1.8066827040051754,0.1196137814234471,0.9047891021122815,
ENSMUSG00000019302,269.5673102319685,-0.041288498497844994,0.16955261614291067,-0.24351436997612702,0.8076069544669296,0.9738259482739267
ENSMUSG00000019303,56.91849854753744,-0.3505308030608626,0.3151248202298452,-1.1123554241306446,0.26598536241697124,0.8124348443212607
ENSMUSG00000019312,93.90693039307128,-0.8495248950003567,0.24980164204880737,-3.4007978812019686,0.0006718948672541939,0.0520902012148859
ENSMUSG00000019320,3.815668138418426,-0.6409183779706877,1.0288974445492514,-0.622917649728897,0.5333386390120196,
ENSMUSG00000019326,239.47880751225816,-0.0881283631161739,0.21863485131793298,-0.4030846984592588,0.6868859168239358,0.9534469234334262
ENSMUSG00000019338,202.89741331352013,-0.1791403579592708,0.19652229637999,-0.9115523340562337,0.36200442421597434,0.85411749626039
ENSMUSG00000019359,0.2650806376720625,-1.489589224026887,4.34477868924377,-0.34284582266862423,0.7317144513205842,
ENSMUSG00000019362,258.94040439862613,-0.24325201926900702,0.16812163190194873,-1.4468811450205026,0.14793021480676105,0.6903181602929584
ENSMUSG00000019368,145.50563483084446,-0.25875037910881127,0.48916092605744116,-0.528967800421628,0.5968277870066148,0.9300906283856516
ENSMUSG00000019370,513.5755660157771,0.1982214360947306,0.14134754158546262,1.402369180753529,0.16080503156212334,0.7067559084205396
ENSMUSG00000019373,175.36576240901897,0.1509417895988826,0.1859952569141775,0.8115356923780622,0.41705810436321133,0.8760827202189854
ENSMUSG00000019428,594.423696816303,-0.4253014722740228,0.1324168281404605,-3.2118385423254994,0.0013188847484247993,0.07765638488802087
ENSMUSG00000019429,0.0,,,,,
ENSMUSG00000019432,543.0253078053789,0.03178015243275759,0.15915468222918144,0.19968091411218702,0.8417301414909535,0.9814130396430869
ENSMUSG00000019433,155.5169652369984,0.1501033278059195,0.20326252710680884,0.7384702431011514,0.4602287432492179,0.8908343152875493
ENSMUSG00000019437,36.002999668143374,-0.1876486623296558,0.3506607037595005,-0.5351288590875414,0.5925607553420043,0.9293855927448516
ENSMUSG00000019461,98.47500496778804,0.09181916212285274,0.22862526010412323,0.40161424892872893,0.6879679417092006,0.9534670729564555
ENSMUSG00000019464,4.0164866449516525,-0.3793886756048752,1.1286625939943002,-0.33614002769617,0.7367652750279565,
ENSMUSG00000019467,92.60043057632278,-0.20446620536337312,0.23422463969862276,-0.8729491723264474,0.3826907825649224,0.8627789295532106
ENSMUSG00000019470,192.89650814880417,-0.11012099194438281,0.18493815775088346,-0.5954476527916899,0.551544280377136,0.922618121444701
ENSMUSG00000019471,504.37301229972536,-0.14292710949654377,0.14449597067633085,-0.9891425264493964,0.3225934134382289,0.8374610231527793
ENSMUSG00000019478,421.67184308019336,-0.24049841119719095,0.14086332338213176,-1.707317457964347,0.08776306294600772,0.5824970347162656
ENSMUSG00000019487,136.37139024455922,-0.08038352447229019,0.20096532901121403,-0.39998702695530497,0.6891660719741234,0.9534670729564555
ENSMUSG00000019489,0.0,,,,,
ENSMUSG00000019494,271.0139927669797,-0.10460444928083441,0.1664300119238907,-0.628519147908675,0.5296639070716523,0.9137648422652206
ENSMUSG00000019505,1425.3267108040538,-0.2898192503721229,0.15026327035281448,-1.928743129918805,0.053762759048331867,0.49424035701688684
ENSMUSG00000019518,62.38163749771511,-0.3312742798316613,0.2762451811692646,-1.1992038320070406,0.23044869761068842,0.7762826579440599
ENSMUSG00000019528,128.93729868050343,0.234101634312743,0.21101009143026625,1.109433358025476,0.2672432785547274,0.8136608090180116
ENSMUSG00000019539,92.09542285021102,-0.2936842584803006,0.24232667279335465,-1.2119353395766772,0.22553713310106782,0.774276726123874
ENSMUSG00000019558,383.2648729863884,0.3766581958964214,0.16360812286297327,2.3021974050266683,0.021324042256715196,0.33745184341531737
ENSMUSG00000019564,17.870295300476833,0.3427566451375281,0.4981138178751824,0.6881090883999855,0.4913840876550518,0.9004016344947345
ENSMUSG00000019577,77.90389135196209,0.012441130909927899,0.633266834413199,0.019645953702053832,0.9843258051432116,0.9980499004315531
ENSMUSG00000019578,211.68746265244417,-0.40594520389747213,0.17342742327759522,-2.3407209553456787,0.0192465460802143,0.3285984038329524
ENSMUSG00000019579,454.6470040670728,-0.07572647537610905,0.14767777815308367,-0.5127817896719067,0.608103969440384,0.9323391960437926
ENSMUSG00000019590,700.7682117172127,-0.15353809010226657,0.1354095289642534,-1.1338795081607507,0.2568450938649999,0.8059674992755991
ENSMUSG00000019647,34.88806410709942,-0.01734983474699271,0.35416189770056306,-0.048988428342061956,0.9609285177135961,0.9951150095831999
ENSMUSG00000019659,124.38346072709861,-0.45601482571888413,0.2128036623442747,-2.1428899328863116,0.03212193753418664,0.3977941230341028
ENSMUSG00000019689,65.00733881666532,-0.40754420953619186,0.2810631204852458,-1.4500095524186196,0.14705585543946673,0.6896308972923664
ENSMUSG00000019699,41.85077372325018,0.8402218821655908,0.34842096029023895,2.411513593974586,0.015886459613992543,0.30293273833912066
ENSMUSG00000019710,164.43964647876444,-0.41694989655503134,0.19081345878686154,-2.1851178591168665,0.02888020611730257,0.37860274013719775
ENSMUSG00000019715,201.07233296103746,-0.14035312714380765,0.1862410193372706,-0.7536101748328444,0.4510833328796664,0.8889022123908848
ENSMUSG00000019718,27.22790212932819,-0.9020942011753753,0.4506876378427633,-2.0015951746386698,0.04532828840516324,0.4542059328337012
ENSMUSG00000019726,101.44273383028155,0.6983795764499016,0.2266634538666313,3.0811300389908816,0.002062165657471116,0.09949452353900269
ENSMUSG00000019731,456.35663239903033,0.04329179364761572,0.144519984491709,0.2995557590175312,0.7645160343877062,0.9680637737150829
ENSMUSG00000019732,4.718943161020923,-0.24858244389636777,0.9592723172161176,-0.25913647192256445,0.7955299451310047,
ENSMUSG00000019734,99.04504920026413,-0.21993198795017946,0.23076306352866366,-0.953064084811221,0.3405576018583284,0.8456847987640995
ENSMUSG00000019737,441.647276904325,-0.3695763386373757,0.15866454696484678,-2.329293756589857,0.01984350890626639,0.32873103800969417
ENSMUSG00000019738,87.62827081446646,-0.23997995107652767,0.26294977984425844,-0.9126455676010244,0.36142898043882477,0.85411749626039
ENSMUSG00000019756,0.0,,,,,
ENSMUSG00000019761,25.243232521212402,-0.09575118654582986,0.4487584596124009,-0.21336909532252946,0.8310390838262578,0.9788270820780358
ENSMUSG00000019762,0.0,,,,,
ENSMUSG00000019763,97.06842950401773,-0.1347677085585309,0.24135915622642926,-0.5583699854837891,0.5765917639709188,0.9267533238904843
ENSMUSG00000019767,4.158184391071084,0.0943484430938109,0.9946224033369625,0.09485855413800398,0.9244271770235928,
ENSMUSG00000019768,29.13875016314917,-0.40956463847082897,0.4179597857258277,-0.9799139832545857,0.3271285799432062,0.8383999306298389
ENSMUSG00000019772,0.7020759647184661,2.968439213370312,3.30754893394306,0.8974740125254983,0.3694660344451538,
ENSMUSG00000019773,11.957757646619468,1.1639220650288586,0.6438606970613652,1.80772342579862,0.07064955676268359,0.5425917464193168
ENSMUSG00000019774,41.26426530230986,-0.5952611631774408,0.33129003101618376,-1.796797692196062,0.07236774288711975,0.5440156952860621
ENSMUSG00000019775,0.36621613462685193,2.0682370747525223,3.7679079558607484,0.5489085983471298,0.5830681771284875,
ENSMUSG00000019777,249.60302332372075,-0.03820377200405327,0.16376772589307817,-0.2332802253662362,0.8155438129202099,0.9753114013032422
ENSMUSG00000019779,134.00277650355886,0.2872948991332817,0.21420330359235532,1.3412253420704712,0.17984730080804978,0.7305773705056585
ENSMUSG00000019782,171.90051946113365,-0.14945821223580952,0.20079392201953536,-0.7443363361430265,0.4566730238181166,0.8899684433513332
ENSMUSG00000019785,0.40735009376928955,0.16935756231441795,3.520052394228222,0.048112227702096444,0.9616268011949334,
ENSMUSG00000019787,78.90432364253475,-0.5792197114912893,0.6640901200709416,-0.8722004649450499,0.3830990259231625,0.8627956593556706
ENSMUSG00000019789,1.3773164084774105,-0.2627051879270848,1.69603499672183,-0.15489373063342016,0.8769050962273257,
ENSMUSG00000019790,174.25596554330852,0.25687696495415835,0.19394430441688068,1.324488314964923,0.18534092128035884,0.7340118463353792
ENSMUSG00000019791,91.34169743934056,-0.38509958157205376,0.24409244214499076,-1.5776792521224596,0.11463931513224082,0.6346754248185105
ENSMUSG00000019792,28.00797816700295,0.07975724532290264,0.40161544272013977,0.19859108201295034,0.842582630190092,0.9816657603317493
ENSMUSG00000019794,126.14292349558838,0.2625844497026773,0.21129999313366757,1.2427092202344152,0.21397500503761357,0.7659453884419211
ENSMUSG00000019795,193.62889044773294,-0.12386303437675257,0.1752676375133575,-0.706707958948284,0.47974798252353656,0.8963165452906424
ENSMUSG00000019796,3.853456020301263,0.2663785455162347,1.0524340545371476,0.2531071133320424,0.8001854421732659,
ENSMUSG00000019797,120.84714684611913,-0.17987664597296907,0.21790090248699073,-0.8254974803682064,0.4090892125819763,0.8724450878695854
ENSMUSG00000019802,1559.388373329898,-0.09472109862489932,0.12687422437335322,-0.7465747995129666,0.4553202648491469,0.889907411785156
ENSMUSG00000019803,0.0,,,,,
ENSMUSG00000019804,430.81008071233845,-0.009744534956513612,0.13603970945206706,-0.07163007768659674,0.9428963030171811,0.992768875597228
ENSMUSG00000019806,241.03148645681128,0.009018065661956452,0.18886168956703586,0.04774957633086046,0.9619158229375244,0.9951150095831999
ENSMUSG00000019808,20.30259959736514,-0.37149402179482355,0.5044708820968052,-0.7364032989391364,0.4614852976051176,0.8915301125636694
ENSMUSG00000019809,88.33726918903028,-0.1442331884611368,0.23956713684518904,-0.6020574873520399,0.5471358716815189,0.9213110661001073
ENSMUSG00000019810,438.379928539767,0.12371869566564687,0.14698784531606818,0.8416933753917841,0.39995960730198554,0.8690773340722717
ENSMUSG00000019813,29.597916181396656,-0.10582392967559096,0.39487820256237116,-0.2679913172945423,0.7887060021610627,0.9709081808493002
ENSMUSG00000019814,123.118501951243,0.10734772803415639,0.2073011642834609,0.5178346605297909,0.6045736330855137,0.931702333101764
ENSMUSG00000019815,0.0,,,,,
ENSMUSG00000019817,79.77599865000441,0.20964733770938365,0.26825551802844294,0.7815210633883583,0.4344960932077525,0.8834739492904148
ENSMUSG00000019818,4506.543386230066,0.055371827257662265,0.12711938215045931,0.43558917862048624,0.663134823519064,0.9478150358689933
ENSMUSG00000019820,821.3401238693928,0.0541830940292059,0.1342073909835584,0.403726602775877,0.6864137748056379,0.9534469234334262
ENSMUSG00000019822,109.02360616374791,-0.3021187262570051,0.2280033818776911,-1.325062478323554,0.1851504297593003,0.7340118463353792
ENSMUSG00000019823,25.463106258809162,0.523779824146871,0.46787390488397435,1.1194892869196467,0.26293145873171375,0.8101278180462631
ENSMUSG00000019826,69.11690487879356,0.16176015838381042,0.2626887339298491,0.6157864327253882,0.53803548291593,0.9179114516611792
ENSMUSG00000019828,3.495867647708715,1.0666952805926866,1.2250808099354336,0.8707142189656089,0.3839102127702976,
ENSMUSG00000019831,4.295375380714719,-1.690432696820579,1.0451706881439309,-1.6173747656686952,0.1057974093599635,
ENSMUSG00000019832,31.101120433322517,0.4820529944341309,0.389257889506492,1.238389785869944,0.21557156611758543,0.7662380102922375
ENSMUSG00000019834,0.0,,,,,
ENSMUSG00000019836,0.47865349828695747,2.5020716445984306,3.4423654858090114,0.726846598629083,0.4673199334653505,
ENSMUSG00000019837,93.58838338374217,-0.05720434396454622,0.2367720248661515,-0.24160094080744607,0.8090893930220848,0.9738259482739267
ENSMUSG00000019838,40.26952418272987,-0.30826854523025077,0.36205982526693103,-0.8514298569386363,0.394530612170752,0.8661317358968486
ENSMUSG00000019841,224.28249787244428,0.15522636675335783,0.16914598142205817,0.9177065009072389,0.3587725433057539,0.8524940371211264
ENSMUSG00000019842,180.96627346721723,-0.11877706567298557,0.21488899665990382,-0.5527368432966777,0.5804436208432752,0.9275050837501376
ENSMUSG00000019843,103.99240314082392,0.39488810844678,0.24700372924658073,1.598713143527352,0.10988435580590038,0.6289932090958436
ENSMUSG00000019845,12.803461759846725,1.060144224908769,0.6041029494561996,1.7549065533665875,0.07927529304380962,0.5601307628500558
ENSMUSG00000019846,196.95471916544076,-0.031247205082511765,0.19103878968233706,-0.1635647144460568,0.8700738243263428,0.9870283322296763
ENSMUSG00000019848,1.0393406509688765,2.315705951953639,2.39592880353708,0.9665170135836219,0.33378553769609076,
ENSMUSG00000019849,151.09381770072403,0.358768090566588,0.20012725685941296,1.792699786109687,0.07302094075353,0.5460625283388437
ENSMUSG00000019850,37.57144448451756,0.8748635025974124,0.37628590761082875,2.3249967243052705,0.020072135357985577,0.33024698277400516
ENSMUSG00000019851,1258.28246736039,-0.049113435199612955,0.1313073938688187,-0.3740340414392751,0.7083789898944507,0.9577172380723341
ENSMUSG00000019852,1244.873152529203,-0.06862806077184036,0.1442665082037431,-0.47570334671799974,0.6342857363078065,0.9431536905399596
ENSMUSG00000019853,12.254494749569908,0.31445884505200494,0.5921519311101127,0.5310441941183677,0.5953881544256787,0.9299106111587812
ENSMUSG00000019854,348.34593755773886,-0.06469007407149262,0.15204661161998823,-0.42546212232057645,0.6704998281747895,0.9506167011260429
ENSMUSG00000019856,9.056683236742101,0.3449654479289436,0.7344269662929845,0.4697069467235857,0.6385644040856652,0.9443290341425032
ENSMUSG00000019857,60.25849569894825,-0.09626176638764701,0.29035948321032434,-0.3315261665413525,0.7402470794030402,0.9640597814039151
ENSMUSG00000019861,128.4781078427403,-0.1504253284787331,0.21041661973130849,-0.7148928096593261,0.4746752803714964,0.8949020323337369
ENSMUSG00000019863,47.89814963692843,0.3293008731391832,0.3146635695800987,1.0465173123746647,0.29532225613105345,0.8246039719525137
ENSMUSG00000019864,77.66913843332243,0.19688780342815052,0.2876275178407848,0.6845235285767653,0.49364463720024454,0.900594554728296
ENSMUSG00000019865,0.23402532157282205,1.1311402341444858,4.4295453114643095,0.25536260600313304,0.7984430496264243,
ENSMUSG00000019866,212.18810650034266,0.38368251334076003,0.17806692025216467,2.1547096608253704,0.031184561335728497,0.39069690094128673
ENSMUSG00000019867,0.47900300406895885,1.0606714030910014,3.2374648572819926,0.32762406693164414,0.7431959226470672,
ENSMUSG00000019868,93.46221899933636,-0.22858022821824264,0.23764563681551906,-0.9618532504162332,0.33612332472582895,0.8445876313829017
ENSMUSG00000019872,1715.1964067446122,-0.1976500604877774,0.13066292334863264,-1.5126713487070145,0.13036316081160731,0.6602152663145237
ENSMUSG00000019873,433.8942468339358,-0.13118809960311584,0.14385528733028677,-0.9119449276960707,0.36179770923418053,0.85411749626039
ENSMUSG00000019874,0.33726468625041045,0.16935682954207268,3.7396909660431494,0.0452863167250592,0.9638790939208416,
ENSMUSG00000019876,3.676709027622642,0.8461082223932648,1.1338418173704723,0.7462312726792001,0.45552771998972674,
ENSMUSG00000019877,662.1503986904528,0.007422472353085081,0.12937896788643477,0.05737000746211176,0.9542504542170294,0.9942618198678047
ENSMUSG00000019878,53.25164163190653,-0.027612247791893,0.3025844349673379,-0.09125468662944797,0.9272902225290622,0.9919917275169011
ENSMUSG00000019880,10.520951173562588,0.012609454048626545,0.6391973804315104,0.019727011459455813,0.9842611429414428,0.9980499004315531
ENSMUSG00000019883,39.597880905056265,0.5250677365648269,0.3540762902117852,1.4829226104090896,0.13809497336905083,0.6739895653839115
ENSMUSG00000019888,0.0,,,,,
ENSMUSG00000019889,492.1107409633665,-0.12337338169003755,0.14403432500104965,-0.8565554196136127,0.391690632348913,0.8645284961921966
ENSMUSG00000019890,0.1733247721964675,-0.7924339179736393,4.429545690206999,-0.17889733471438868,0.8580183156164847,
ENSMUSG00000019891,48.96622558492285,0.11636020376241787,0.3107422113208975,0.37445895511844357,0.7080628880479839,0.9575303254816732
ENSMUSG00000019892,0.6335822725183905,-1.393316901429181,2.7457487686301985,-0.5074451520647609,0.6118425114034791,
ENSMUSG00000019893,0.0,,,,,
ENSMUSG00000019894,0.7657730855724204,-0.7170132760047078,2.4734070289927326,-0.2898889133895214,0.7719012234652052,
ENSMUSG00000019897,111.0916769254672,-0.2964459402886351,0.23901371347047165,-1.240288416862151,0.21486873516384408,0.7660024820832293
ENSMUSG00000019899,167.66603075834277,0.17992310551651708,0.22092813512718343,0.8143965249737855,0.4154178287498479,0.8756526835032367
ENSMUSG00000019900,0.0,,,,,
ENSMUSG00000019905,4.065547881534809,0.2881034712373909,0.9967117401173454,0.2890539557640524,0.77254008819445,
ENSMUSG00000019906,2.632461089370189,0.24544215648065382,1.3061316737000408,0.18791532387034107,0.8509430300212439,
ENSMUSG00000019907,346.2710164979423,-0.03178779467633766,0.14560722548940558,-0.21831193177051883,0.8271860784563874,0.9786458326233927
ENSMUSG00000019909,0.0,,,,,
ENSMUSG00000019913,0.0,,,,,
ENSMUSG00000019916,115.64590290118053,0.07720622972243066,0.22826258627794693,0.3382342721221054,0.735186650792301,0.963008169237667
ENSMUSG00000019917,54.78659731535402,-0.29704718128715646,0.30899572396112257,-0.9613310419937415,0.3363857445762487,0.8445876313829017
ENSMUSG00000019920,255.65591591216932,0.2695744198293643,0.16219890264005052,1.6619990360082768,0.0965129677681073,0.5995291568570705
ENSMUSG00000019923,159.28517673119416,0.016659809358740875,0.19875200407258656,0.08382209495938726,0.9331978806021036,0.9921710888767179
ENSMUSG00000019927,86.14185055920139,-0.21059076806760169,0.24659208531060695,-0.8540045711618924,0.3931024566085336,0.8652021800562901
ENSMUSG00000019929,2484.0392577750226,-0.260603444281563,0.11501757483190474,-2.2657706412470295,0.023465429812106014,0.3504100083212587
ENSMUSG00000019932,7.049931894012264,0.6865533215636049,0.832794255621274,0.8243972829176498,0.4097138582033887,0.8725372676158827
ENSMUSG00000019933,1.8468314653556497,-0.706561153759913,1.6569670741260232,-0.42641834276193613,0.6698030378439033,
ENSMUSG00000019935,1.2141689355674743,-3.6561569354799093,2.565809851333759,-1.424952411644755,0.15417095769641972,
ENSMUSG00000019936,7.53023612491785,-0.6592949490609732,0.7575185866609836,-0.8703350131209798,0.38411734994958546,0.8628784654213757
ENSMUSG00000019942,25.90076284630676,0.8049366314969498,0.4234906286217065,1.9007188756849196,0.05733884481049038,0.5051244269814171
ENSMUSG00000019943,487.4925592988295,-0.09211669470456507,0.13891897475725534,-0.6630965630543144,0.5072687117310661,0.9053165765922474
ENSMUSG00000019944,35.26698103721836,0.26965238722624923,0.363776467431603,0.7412584687791798,0.45853673810079654,0.8899684433513332
ENSMUSG00000019945,16.12869025945013,0.2770143585005717,0.545213187794638,0.5080844790660364,0.61139409954219,0.9335905910996669
ENSMUSG00000019947,137.1832873937653,0.30061574406470665,0.1962247997782762,1.5319966915720478,0.12552325117434784,0.6527210701305466
ENSMUSG00000019948,18.095911444540125,-0.6240893645104092,0.4969757314162278,-1.2557743267099717,0.20919780227623241,0.7611109901668683
ENSMUSG00000019951,252.1088855468428,0.07283782461099518,0.16854786465764937,0.43214919844248234,0.6656329791697668,0.948781840204095
ENSMUSG00000019952,51.8607161566174,0.022447912431768503,0.29922189261501997,0.07502095597212893,0.9401980384208837,0.9923383615428302
ENSMUSG00000019960,435.77603013701815,0.3381101198783151,0.15033486293690249,2.249046650078926,0.024509528243158975,0.35980702597308334
ENSMUSG00000019961,359.98606560039997,0.31771314567332143,0.15267439805768784,2.080985087973125,0.037435270999240544,0.4217360292947966
ENSMUSG00000019966,211.22916435822754,0.05933615738181621,0.1800664303715543,0.32952370555344634,0.7417598791179832,0.9640597814039151
ENSMUSG00000019969,387.04543701327384,-0.035750090242328676,0.15455961434116844,-0.23130292084849163,0.8170794776995939,0.9760465617951279
ENSMUSG00000019970,248.26927285659244,-0.020413457134749298,0.18209846423859172,-0.1121012042583889,0.9107431625858914,0.9905368341343356
ENSMUSG00000019971,54.428279699775025,0.09283984231169302,0.31330073495633975,0.2963281982872807,0.766979453333915,0.9689222165502628
ENSMUSG00000019975,75.9618597952347,-0.008306264402637547,0.28620481259411606,-0.02902209899040779,0.9768469655706556,0.997001260397185
ENSMUSG00000019977,461.1233686152648,-0.24385228544285248,0.14507846894159032,-1.6808302928881145,0.09279588281018565,0.591096474044724
ENSMUSG00000019978,224.74772889238602,-0.09450775301876801,0.17853027523969847,-0.52936541374778,0.5965519858981927,0.9300906283856516
ENSMUSG00000019979,45.12130191750217,0.4051986634789315,0.3193986973756955,1.2686296682115552,0.20457317769301508,0.7558619582339399
ENSMUSG00000019982,15.573598344730202,1.0544530700663457,0.5501857630614032,1.9165400867500526,0.05529638580912098,0.49908887601745683
ENSMUSG00000019984,94.78140665299641,0.32629983742810803,0.24299762382764611,1.342810815547508,0.1793332403738992,0.7305773705056585
ENSMUSG00000019986,11.101045442403242,0.6313692884978699,0.6433237981492067,0.9814175852257774,0.32638685774565745,0.8383999306298389
ENSMUSG00000019987,1165.3240680234746,-0.142164838492256,0.1391043140315294,-1.022001650215053,0.3067801193693177,0.8305387263447498
ENSMUSG00000019988,61.19850056551653,0.03595582051980212,0.2811444054842933,0.1278909336924752,0.8982352859917258,0.989717454789314
ENSMUSG00000019989,544.0188131036731,0.07479369451203419,0.14345138156272336,0.5213870629703977,0.6020971618497214,0.9312305110017743
ENSMUSG00000019990,31.231321406660005,-0.009205830669572704,0.37488066317746727,-0.024556696500546614,0.9804085600597353,0.9977578968268634
ENSMUSG00000019992,1.7424771927274678,0.3478083115980365,1.5357797817711831,0.22647017217332835,0.82083575575884,
ENSMUSG00000019996,220.93841606145028,-0.014516350498775933,0.1792216274286972,-0.08099664480812295,0.9354446207945853,0.9921710888767179
ENSMUSG00000019997,44.50152962974702,-0.5686940924558749,0.4423489970253586,-1.2856231081796108,0.19857462801403936,0.7496362010155896
ENSMUSG00000019998,217.44919594207218,0.16842249021536962,0.17070670736596588,0.9866190544833174,0.323829425515782,0.8374610231527793
ENSMUSG00000020000,22.419595167022123,-0.31925766834282937,0.47276619402491676,-0.675297160367611,0.49948698768496747,0.9029780771189464
ENSMUSG00000020003,49.878381672954326,0.1356226252309049,0.31989278946191657,0.4239627453279963,0.6715929830848673,0.9506167011260429
ENSMUSG00000020007,0.0,,,,,
ENSMUSG00000020009,192.27481532167772,0.032926589380557876,0.18658815695475758,0.1764666628254528,0.8599273368723733,0.9848227600427062
ENSMUSG00000020010,26.76240766939972,0.5870126910227967,0.4266168985804865,1.3759714933374811,0.16883045905736205,0.7149231567558801
ENSMUSG00000020014,1.7228510449197518,-0.035707573737682054,1.643662335367751,-0.021724397383415663,0.9826678020659384,
ENSMUSG00000020015,101.50260388098974,0.3529990884805698,0.24340033148954202,1.4502818723389326,0.14697993204154106,0.689509534786637
ENSMUSG00000020017,40.00469283460124,-0.7817418314027385,0.3521429680654995,-2.219955819925197,0.026421766772500077,0.36769437911819286
ENSMUSG00000020018,8.644384217896635,0.6082411117665446,0.6865629345156099,0.8859218597282366,0.3756596357558488,0.8599442546230212
ENSMUSG00000020019,56.21889165496429,-0.16331675977995314,0.2954266737230398,-0.5528165677181246,0.5803890224988666,0.9275050837501376
ENSMUSG00000020020,0.4284149697420063,0.8129172840007576,3.36907310047747,0.24128811093043653,0.8093318248218705,
ENSMUSG00000020021,47.23675783586277,0.6770650160663677,0.3084902005697498,2.194769930506376,0.028180105492998982,0.37558320447420673
ENSMUSG00000020022,125.74830826855116,0.0022877444293082413,0.20740788541469282,0.011030170934601203,0.9911993753628103,0.9982439825103646
ENSMUSG00000020023,173.8977139660036,0.031446468859374195,0.18860589821869286,0.16673109990924723,0.8675816338571268,0.9864890399872182
ENSMUSG00000020024,75.72922371030667,0.5213645952666152,0.25645987449061686,2.032928528496533,0.04205974430679933,0.44135503203281123
ENSMUSG00000020027,266.10704642336395,-0.17823421913898244,0.18234073366504,-0.9774788965497898,0.32833212045560023,0.8395798559853798
ENSMUSG00000020029,1044.8350772680935,0.12261956588541144,0.12288134949648748,0.9978696229155303,0.31834258382105063,0.8357474416901319
ENSMUSG00000020032,29.94810436831982,-0.17613760461634775,0.446383460552272,-0.3945881068228374,0.6931468921692341,0.9534670729564555
ENSMUSG00000020033,0.0,,,,,
ENSMUSG00000020034,161.261602667527,-0.09434891730657788,0.20654331629040354,-0.4567996631463089,0.6478150479275492,0.945505962620556
ENSMUSG00000020037,0.0,,,,,
ENSMUSG00000020038,87.82216782707853,0.810929807651251,0.26984940879946867,3.005119823159856,0.0026547624321485784,0.11747479707827028
